Employee ID,Email Address,Name,First Name,Last Name,Job Level,Job Title,Is Manager,Office Location,Start Date,Gender,Department,Manager Employee ID,
1565,shelby.crawford@intervieworg.com,Shelby P. Crawford,Shelby,Crawford,5,Sales / Germany Manager-‚Ö§,TRUE,Mountain View,10/26/14,female,Sales / Germany,2127,
2696,roger.skinner@intervieworg.com,Roger K. Skinner,Roger,Skinner,4,Residential Architecture Manager-IV,TRUE,Paris,3/24/11,male,Residential Architecture,3800,
1977,corey.smith@intervieworg.com,Corey N. Smith,Corey,Smith,3,Residential Architecture Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,9/9/13,male,Residential Architecture,1693,
3175,beau.lane@intervieworg.com,Beau K. Lane,Beau,Lane,8,Sales / Mexico Director,TRUE,Paris,1/3/10,,Sales / Mexico,200,
1436,elliana.gonzales@intervieworg.com,Elliana V. Gonzales,Elliana,Gonzales,5,Senior Account Manager,FALSE,Paris,10/17/09,female,Sales / Lugash,118,
3099,zain.oconnor@intervieworg.com,Zain V. Oconnor,Zain,Oconnor,5,Senior Architect,FALSE,Paris,6/9/10,,Industrial Architecture,642,
55,kiley.ward@intervieworg.com,Kiley W. Ward,Kiley,Ward,2,Building Safety Manager-‚Ö†‚Ö†,TRUE,Paris,9/11/15,female,Building Safety,1837,
92,xander.cantrell@intervieworg.com,Xander A. Cantrell,Xander,Cantrell,5,Senior Architect,FALSE,Paris,4/15/08,male,Residential Architecture,3181,
682,amber.wilkins@intervieworg.com,Amber R. Wilkins,Amber,Wilkins,5,Senior Compliance Officer,FALSE,Paris,7/20/10,female,Building Safety,478,
1778,frank.whitehead@intervieworg.com,Frank F. Whitehead,Frank,Whitehead,7,Building Safety Manager-‚Ö§‚Ö†‚Ö†,TRUE,Paris,6/6/15,male,Building Safety,3415,
284,mckinley.bates@intervieworg.com,Mckinley X. Bates,Mckinley,Bates,3,Industrial Architecture Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,11/9/13,,Industrial Architecture,2579,
3974,zendaya.johns@intervieworg.com,Zendaya G. Johns,Zendaya,Johns,6,Commercial Architecture Manager-‚Ö§‚Ö†,TRUE,Paris,7/16/06,female,Commercial Architecture,2672,
2667,mae.wells@intervieworg.com,Mae F. Wells,Mae,Wells,5,Commercial Architecture Manager-‚Ö§,TRUE,Beijing,10/6/14,female,Commercial Architecture,2906,
131,gunner.gilmore@intervieworg.com,Gunner W. Gilmore,Gunner,Gilmore,7,Industrial Architecture Manager-‚Ö§‚Ö†‚Ö†,TRUE,Paris,10/31/08,,Industrial Architecture,1601,
416,amaya.mcdaniel@intervieworg.com,Amaya T. Mcdaniel,Amaya,Mcdaniel,5,Senior Compliance Officer,FALSE,Paris,3/24/15,,Public Policy,1415,
1479,angela.mann@intervieworg.com,Angela Z. Mann,Angela,Mann,5,Senior Account Manager,FALSE,Paris,7/10/15,female,Sales / Lugash,3416,
2202,armani.mata@intervieworg.com,Armani Z. Mata,Armani,Mata,6,Staff Architect,FALSE,Paris,11/30/07,female,Industrial Architecture,3413,
2894,vincenzo.kirby@intervieworg.com,Vincenzo Q. Kirby,Vincenzo,Kirby,1,Account Manager-‚Ö†,FALSE,Paris,11/30/17,,Sales / Lugash,1541,
2014,ricky.harrell@intervieworg.com,Ricky C. Harrell,Ricky,Harrell,5,Senior Account Manager,FALSE,Paris,5/3/11,,Sales / Belgium,2443,
799,clark.booker@intervieworg.com,Clark N. Booker,Clark,Booker,4,Residential Architecture Manager-IV,TRUE,Paris,5/5/12,male,Residential Architecture,1315,
2697,marco.hoffman@intervieworg.com,Marco U. Hoffman,Marco,Hoffman,2,Architect-‚Ö†‚Ö†,FALSE,Paris,10/28/16,,Commercial Architecture,2019,
2833,todd.hobbs@intervieworg.com,Todd M. Hobbs,Todd,Hobbs,2,Residential Architecture Manager-‚Ö†‚Ö†,TRUE,Paris,7/13/16,male,Residential Architecture,871,
86,amelia.tapia@intervieworg.com,Amelia E. Tapia,Amelia,Tapia,6,Staff Architect,FALSE,Paris,8/18/14,female,Industrial Architecture,3821,
2146,carmelo.chavez@intervieworg.com,Carmelo G. Chavez,Carmelo,Chavez,4,Architect-IV,FALSE,Paris,10/1/15,male,Residential Architecture,583,
3187,briggs.williamson@intervieworg.com,Briggs Q. Williamson,Briggs,Williamson,6,Staff Account Manager,FALSE,Paris,6/29/13,male,Sales / UK,1039,
27,camila.khan@intervieworg.com,Camila F. Khan,Camila,Khan,6,Commercial Architecture Manager-‚Ö§‚Ö†,TRUE,Paris,2/12/14,female,Commercial Architecture,482,
3455,denise.brown@intervieworg.com,Denise A. Brown,Denise,Brown,5,Senior Account Manager,FALSE,Paris,9/24/13,,Sales / Libya,2053,
3957,jillian.best@intervieworg.com,Jillian X. Best,Jillian,Best,5,Sales / Saudi Arabia Manager-‚Ö§,TRUE,Paris,11/30/16,female,Sales / Saudi Arabia,2290,
2374,nikolai.flores@intervieworg.com,Nikolai T. Flores,Nikolai,Flores,5,Sales / Libya Manager-‚Ö§,TRUE,Paris,4/21/15,,Sales / Libya,3961,
2286,bonnie.berry@intervieworg.com,Bonnie F. Berry,Bonnie,Berry,5,Senior Account Manager,FALSE,Paris,11/1/13,female,Sales / Saudi Arabia,1368,
3715,romina.fernandez@intervieworg.com,Romina G. Fernandez,Romina,Fernandez,6,Staff Account Manager,FALSE,Paris,8/26/16,female,Sales / Libya,54,
609,abigail.finley@intervieworg.com,Abigail W. Finley,Abigail,Finley,2,Sales / UK Manager-‚Ö†‚Ö†,TRUE,Paris,1/18/17,female,Sales / UK,2477,
3501,kade.rosales@intervieworg.com,Kade U. Rosales,Kade,Rosales,4,Residential Architecture Manager-IV,TRUE,Paris,7/3/16,,Residential Architecture,3979,
2749,rayden.sellers@intervieworg.com,Rayden H. Sellers,Rayden,Sellers,4,Account Manager-IV,FALSE,Paris,9/27/13,male,Sales / Libya,350,
49,oscar.stuart@intervieworg.com,Oscar T. Stuart,Oscar,Stuart,3,Architect-‚Ö†‚Ö†‚Ö†,FALSE,New York,7/1/13,male,Industrial Architecture,1603,
353,yamileth.stout@intervieworg.com,Yamileth S. Stout,Yamileth,Stout,1,Sales / Mexico Manager-‚Ö†,TRUE,Paris,10/29/17,,Sales / Mexico,1478,
2734,jamison.fritz@intervieworg.com,Jamison C. Fritz,Jamison,Fritz,1,Compliance Officer-‚Ö†,FALSE,Paris,10/6/17,male,Public Policy,207,
25,jimmy.flowers@intervieworg.com,Jimmy P. Flowers,Jimmy,Flowers,4,Account Manager-IV,FALSE,Paris,5/18/11,male,Sales / Libya,191,
765,barbara.ibarra@intervieworg.com,Barbara K. Ibarra,Barbara,Ibarra,6,Residential Architecture Manager-‚Ö§‚Ö†,TRUE,Paris,12/2/07,female,Residential Architecture,475,
3848,cory.sandoval@intervieworg.com,Cory P. Sandoval,Cory,Sandoval,5,Senior Compliance Officer,FALSE,Paris,12/19/14,male,Public Policy,1893,
581,eve.savage@intervieworg.com,Eve U. Savage,Eve,Savage,5,Senior Architect,FALSE,Paris,1/6/11,female,Residential Architecture,2230,
1342,elliot.stuart@intervieworg.com,Elliot P. Stuart,Elliot,Stuart,2,Account Manager-‚Ö†‚Ö†,FALSE,Paris,7/2/17,male,Sales / US,66,
2893,reyna.valenzuela@intervieworg.com,Reyna X. Valenzuela,Reyna,Valenzuela,6,Sales / Lugash Manager-‚Ö§‚Ö†,TRUE,Paris,10/15/08,female,Sales / Lugash,1069,
3822,jaziel.marshall@intervieworg.com,Jaziel N. Marshall,Jaziel,Marshall,6,Sales / Saudi Arabia Manager-‚Ö§‚Ö†,TRUE,Paris,8/9/13,male,Sales / Saudi Arabia,2290,
1060,chase.leblanc@intervieworg.com,Chase D. Leblanc,Chase,Leblanc,2,Architect-‚Ö†‚Ö†,FALSE,Paris,1/6/15,male,Residential Architecture,3567,
1618,maximiliano.munoz@intervieworg.com,Maximiliano N. Munoz,Maximiliano,Munoz,2,Architect-‚Ö†‚Ö†,FALSE,Paris,4/9/15,male,Industrial Architecture,30,
3295,rory.hester@intervieworg.com,Rory N. Hester,Rory,Hester,7,Senior Staff Account Manager,FALSE,Cairo,6/1/13,male,Aquatic Sales / Atlantis,3552,
3528,louis.lindsey@intervieworg.com,Louis A. Lindsey,Louis,Lindsey,1,Public Policy Manager-‚Ö†,TRUE,Paris,5/22/17,male,Public Policy,2958,
152,kareem.strickland@intervieworg.com,Kareem A. Strickland,Kareem,Strickland,2,Commercial Architecture Manager-‚Ö†‚Ö†,TRUE,Paris,4/5/16,male,Commercial Architecture,2227,
1704,margaret.wise@intervieworg.com,Margaret S. Wise,Margaret,Wise,6,Staff Architect,FALSE,Paris,8/26/11,female,Industrial Architecture,3962,
457,liberty.hogan@intervieworg.com,Liberty X. Hogan,Liberty,Hogan,8,Building Safety Director,TRUE,Paris,4/27/02,female,Building Safety,1288,
179,asher.mccarthy@intervieworg.com,Asher V. Mccarthy,Asher,Mccarthy,6,Sales / Canada Manager-‚Ö§‚Ö†,TRUE,Paris,11/17/17,,Sales / Canada,608,
2817,finnegan.warren@intervieworg.com,Finnegan T. Warren,Finnegan,Warren,3,Industrial Architecture Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,3/3/14,male,Industrial Architecture,2048,
3931,gael.galloway@intervieworg.com,Gael P. Galloway,Gael,Galloway,6,Sales / Mexico Manager-‚Ö§‚Ö†,TRUE,Paris,2/8/11,male,Sales / Mexico,1461,
270,charlie.krause@intervieworg.com,Charlie Z. Krause,Charlie,Krause,3,Account Manager-‚Ö†‚Ö†‚Ö†,FALSE,Paris,3/1/17,male,Sales / Mexico,2281,
2558,amara.mcneil@intervieworg.com,Amara H. Mcneil,Amara,Mcneil,6,Building Safety Manager-‚Ö§‚Ö†,TRUE,Paris,12/19/16,female,Building Safety,1098,
548,everett.butler@intervieworg.com,Everett P. Butler,Everett,Butler,6,Sales / Elbonia Manager-‚Ö§‚Ö†,TRUE,Cairo,2/7/11,male,Sales / Elbonia,1493,
3717,ryleigh.browning@intervieworg.com,Ryleigh Q. Browning,Ryleigh,Browning,5,Senior Architect,FALSE,Paris,7/9/17,female,Commercial Architecture,488,
621,anna.copeland@intervieworg.com,Anna M. Copeland,Anna,Copeland,6,Public Policy Manager-‚Ö§‚Ö†,TRUE,Paris,1/16/13,,Public Policy,88,
2293,kaylie.byrd@intervieworg.com,Kaylie K. Byrd,Kaylie,Byrd,6,Building Safety Manager-‚Ö§‚Ö†,TRUE,Paris,4/26/12,female,Building Safety,3508,
1112,libby.stein@intervieworg.com,Libby I. Stein,Libby,Stein,2,Residential Architecture Manager-‚Ö†‚Ö†,TRUE,Paris,5/29/14,female,Residential Architecture,405,
1099,yasmin.garrett@intervieworg.com,Yasmin H. Garrett,Yasmin,Garrett,5,Senior Account Manager,FALSE,Paris,9/27/12,female,Sales / Canada,3172,
1478,baylee.glover@intervieworg.com,Baylee A. Glover,Baylee,Glover,5,Sales / Mexico Manager-‚Ö§,TRUE,Paris,10/28/16,female,Sales / Mexico,3175,
3365,elisabeth.benjamin@intervieworg.com,Elisabeth H. Benjamin,Elisabeth,Benjamin,5,Senior Compliance Officer,FALSE,Paris,10/30/10,,Building Safety,2571,
3847,brett.mullen@intervieworg.com,Brett M. Mullen,Brett,Mullen,3,Architect-‚Ö†‚Ö†‚Ö†,FALSE,Paris,1/21/13,,Commercial Architecture,3579,
755,imani.stanley@intervieworg.com,Imani G. Stanley,Imani,Stanley,2,Compliance Officer-‚Ö†‚Ö†,FALSE,Paris,6/6/16,,Public Policy,3158,
383,micah.anthony@intervieworg.com,Micah H. Anthony,Micah,Anthony,1,Account Manager-‚Ö†,FALSE,Paris,5/10/16,,Sales / Egypt,2841,
2067,olive.perkins@intervieworg.com,Olive U. Perkins,Olive,Perkins,6,Building Safety Manager-‚Ö§‚Ö†,TRUE,Paris,8/21/13,female,Building Safety,1778,
2233,elena.savage@intervieworg.com,Elena B. Savage,Elena,Savage,5,Senior Compliance Officer,FALSE,Paris,2/16/17,female,Public Policy,3891,
2278,clay.esparza@intervieworg.com,Clay Q. Esparza,Clay,Esparza,6,Staff Architect,FALSE,Paris,7/31/16,,Residential Architecture,3952,
467,jordynn.atkinson@intervieworg.com,Jordynn J. Atkinson,Jordynn,Atkinson,6,Industrial Architecture Manager-‚Ö§‚Ö†,TRUE,Paris,2/21/10,female,Industrial Architecture,3017,
424,kai.hughes@intervieworg.com,Kai X. Hughes,Kai,Hughes,5,Senior Account Manager,FALSE,Cairo,7/25/11,,Aquatic Sales / Atlantis,1963,
3242,sebastian.reid@intervieworg.com,Sebastian U. Reid,Sebastian,Reid,2,Account Manager-‚Ö†‚Ö†,FALSE,Paris,2/20/17,male,Sales / Lugash,462,
2793,brittany.mcmillan@intervieworg.com,Brittany P. Mcmillan,Brittany,Mcmillan,4,Account Manager-IV,FALSE,Paris,5/5/17,female,Sales / Libya,1552,
3527,guadalupe.ramirez@intervieworg.com,Guadalupe U. Ramirez,Guadalupe,Ramirez,5,Senior Architect,FALSE,Paris,9/29/08,,Industrial Architecture,671,
996,casey.sharp@intervieworg.com,Casey X. Sharp,Casey,Sharp,5,Senior Compliance Officer,FALSE,Paris,12/22/16,female,Public Policy,316,
1924,jaelyn.solomon@intervieworg.com,Jaelyn F. Solomon,Jaelyn,Solomon,6,Staff Account Manager,TRUE,Paris,4/25/08,female,Sales / Saudi Arabia,1520,
3553,jonah.murphy@intervieworg.com,Jonah M. Murphy,Jonah,Murphy,2,Industrial Architecture Manager-‚Ö†‚Ö†,TRUE,Paris,3/18/17,male,Industrial Architecture,3523,
3654,eugene.wilkins@intervieworg.com,Eugene M. Wilkins,Eugene,Wilkins,6,Staff Architect,FALSE,Paris,3/7/17,male,Residential Architecture,2489,
1667,emery.thompson@intervieworg.com,Emery Q. Thompson,Emery,Thompson,1,Compliance Officer-‚Ö†,FALSE,Paris,2/8/18,,Building Safety,2311,
3447,lillie.tapia@intervieworg.com,Lillie E. Tapia,Lillie,Tapia,3,Residential Architecture Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,7/24/15,female,Residential Architecture,3113,
3463,messiah.parker@intervieworg.com,Messiah E. Parker,Messiah,Parker,6,Staff Compliance Officer,FALSE,Paris,8/30/16,male,Public Policy,2056,
326,jaida.espinoza@intervieworg.com,Jaida D. Espinoza,Jaida,Espinoza,3,Sales / Elbonia Manager-‚Ö†‚Ö†‚Ö†,TRUE,Cairo,7/7/13,,Sales / Elbonia,963,
1207,gabriel.rose@intervieworg.com,Gabriel I. Rose,Gabriel,Rose,5,Industrial Architecture Manager-‚Ö§,TRUE,New York,8/16/12,male,Industrial Architecture,3842,
918,kolton.larsen@intervieworg.com,Kolton O. Larsen,Kolton,Larsen,5,Public Policy Manager-‚Ö§,TRUE,Paris,7/13/16,male,Public Policy,1103,
2620,dayton.juarez@intervieworg.com,Dayton E. Juarez,Dayton,Juarez,4,Architect-IV,FALSE,Paris,6/1/17,male,Residential Architecture,3018,
362,ava.rogers@intervieworg.com,Ava P. Rogers,Ava,Rogers,2,Account Manager-‚Ö†‚Ö†,FALSE,Paris,11/3/16,female,Sales / Egypt,2701,
530,ariana.mcclure@intervieworg.com,Ariana C. Mcclure,Ariana,Mcclure,2,Architect-‚Ö†‚Ö†,FALSE,Paris,3/22/17,female,Residential Architecture,3376,
3625,roy.luna@intervieworg.com,Roy B. Luna,Roy,Luna,5,Senior Account Manager,FALSE,Paris,3/11/11,,Sales / China,197,
2043,christian.whitaker@intervieworg.com,Christian V. Whitaker,Christian,Whitaker,5,Senior Architect,FALSE,Paris,10/9/09,,Industrial Architecture,778,
3017,cristian.benton@intervieworg.com,Cristian G. Benton,Cristian,Benton,7,Industrial Architecture Manager-‚Ö§‚Ö†‚Ö†,TRUE,Paris,6/20/14,male,Industrial Architecture,2573,
3233,desiree.olson@intervieworg.com,Desiree M. Olson,Desiree,Olson,3,Compliance Officer-‚Ö†‚Ö†‚Ö†,FALSE,Paris,1/18/15,female,Public Policy,1433,
1972,lizbeth.brennan@intervieworg.com,Lizbeth I. Brennan,Lizbeth,Brennan,5,Senior Compliance Officer,FALSE,Paris,2/1/12,female,Building Safety,3422,
2416,brynn.zhang@intervieworg.com,Brynn X. Zhang,Brynn,Zhang,8,Sales / Germany Director,TRUE,Mountain View,8/20/15,,Sales / Germany,286,
1689,emmanuel.cummings@intervieworg.com,Emmanuel P. Cummings,Emmanuel,Cummings,3,Sales / Lugash Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,11/14/12,male,Sales / Lugash,2688,
2430,heidi.tyler@intervieworg.com,Heidi X. Tyler,Heidi,Tyler,5,Building Safety Manager-‚Ö§,TRUE,Paris,2/9/10,female,Building Safety,457,
2830,kaelyn.evans@intervieworg.com,Kaelyn K. Evans,Kaelyn,Evans,6,Staff Account Manager,FALSE,Cairo,10/9/10,,Aquatic Sales / Atlantis,3552,
3064,edgar@intervieworg.com,Edgar G. Guðjón,Edgar,Guðjón,6,Staff Compliance Officer,FALSE,Paris,4/19/10,male,Building Safety,3905,
641,harrison.lee@intervieworg.com,Harrison Q. Lee,Harrison,Lee,6,Commercial Architecture Manager-‚Ö§‚Ö†,TRUE,Paris,2/13/09,,Commercial Architecture,482,
1230,gannon.bush@intervieworg.com,Gannon W. Bush,Gannon,Bush,5,Senior Architect,FALSE,Paris,2016-10-26,male,Residential Architecture,2105,
1835,talon.jefferson@intervieworg.com,Talon Q. Jefferson,Talon,Jefferson,6,Staff Account Manager,FALSE,Paris,2/4/09,male,Sales / Saudi Arabia,910,
1686,laylah.moon@intervieworg.com,Laylah W. Moon,Laylah,Moon,1,Residential Architecture Manager-‚Ö†,TRUE,Paris,3/27/17,,Residential Architecture,1589,
137,sam.brown@intervieworg.com,Sam P. Brown,Sam,Brown,5,Senior Architect,FALSE,New York,4/14/12,,Industrial Architecture,3223,
2394,cassius.duncan@intervieworg.com,Cassius A. Duncan,Cassius,Duncan,6,Staff Account Manager,FALSE,Paris,2/1/08,male,Sales / Argentina,151,
1077,jonathan.wagner@intervieworg.com,Jonathan V. Wagner,Jonathan,Wagner,6,Staff Architect,FALSE,Paris,12/28/09,male,Industrial Architecture,2084,
3692,milana.wilkerson@intervieworg.com,Milana V. Wilkerson,Milana,Wilkerson,6,Residential Architecture Manager-‚Ö§‚Ö†,TRUE,Paris,12/20/17,female,Residential Architecture,1997,
3088,dalary.valenzuela@intervieworg.com,Dalary L. Valenzuela,Dalary,Valenzuela,1,Architect-‚Ö†,FALSE,Paris,6/10/16,female,Industrial Architecture,1161,
2120,khaleesi.macdonald@intervieworg.com,Khaleesi X. Macdonald,Khaleesi,Macdonald,4,Residential Architecture Manager-IV,TRUE,Paris,5/22/12,female,Residential Architecture,1803,
3868,royal.weaver@intervieworg.com,Royal D. Weaver,Royal,Weaver,5,Senior Account Manager,FALSE,Paris,3/12/16,,Sales / Lugash,991,
62,andres.gibson@intervieworg.com,Andres W. Gibson,Andres,Gibson,1,Residential Architecture Manager-‚Ö†,TRUE,Paris,12/28/17,male,Residential Architecture,2900,
599,cason.kramer@intervieworg.com,Cason X. Kramer,Cason,Kramer,2,Architect-‚Ö†‚Ö†,FALSE,Paris,12/25/15,,Residential Architecture,3491,
141,angelique.kaiser@intervieworg.com,Angelique V. Kaiser,Angelique,Kaiser,6,Staff Account Manager,FALSE,Paris,3/8/14,,Sales / China,197,
966,susan.norton@intervieworg.com,Susan U. Norton,Susan,Norton,3,Account Manager-‚Ö†‚Ö†‚Ö†,FALSE,Paris,4/11/12,female,Sales / Canada,518,
2115,roger.liu@intervieworg.com,Roger H. Liu,Roger,Liu,5,Senior Architect,TRUE,Paris,11/18/10,male,Residential Architecture,3800,
583,joziah.strickland@intervieworg.com,Joziah B. Strickland,Joziah,Strickland,4,Residential Architecture Manager-IV,TRUE,Paris,12/21/14,male,Residential Architecture,2272,
2348,marleigh.mann@intervieworg.com,Marleigh G. Mann,Marleigh,Mann,5,Senior Architect,FALSE,Paris,6/12/10,female,Residential Architecture,2516,
1117,jace.miles@intervieworg.com,Jace U. Miles,Jace,Miles,5,Residential Architecture Manager-‚Ö§,TRUE,Paris,12/25/14,male,Residential Architecture,3093,
628,cade.hansen@intervieworg.com,Cade X. Hansen,Cade,Hansen,2,Account Manager-‚Ö†‚Ö†,FALSE,Paris,11/10/14,male,Sales / Canada,958,
2153,amanda.cuevas@intervieworg.com,Amanda D. Cuevas,Amanda,Cuevas,5,Senior Compliance Officer,FALSE,Paris,6/13/14,female,Building Safety,2430,
1827,kenley.blake@intervieworg.com,Kenley O. Blake,Kenley,Blake,6,Staff Compliance Officer,FALSE,Paris,11/4/06,female,Public Policy,1627,
2874,blair.collins@intervieworg.com,Blair K. Collins,Blair,Collins,5,Sales / China Manager-‚Ö§,TRUE,Paris,5/20/08,female,Sales / China,3570,
950,tegan.mosley@intervieworg.com,Tegan B. Mosley,Tegan,Mosley,4,Industrial Architecture Manager-IV,TRUE,New York,1/30/17,female,Industrial Architecture,2876,
2699,tara.schroeder@intervieworg.com,Tara E. Schroeder,Tara,Schroeder,1,Public Policy Manager-‚Ö†,TRUE,Paris,8/19/17,female,Public Policy,2960,
2414,violet.carroll@intervieworg.com,Violet X. Carroll,Violet,Carroll,5,Senior Compliance Officer,FALSE,Paris,3/26/11,,Building Safety,2038,
1170,hendrix.duarte@intervieworg.com,Hendrix U. Duarte,Hendrix,Duarte,2,Architect-‚Ö†‚Ö†,TRUE,Paris,4/29/17,male,Industrial Architecture,1763,
3126,tiffany.sanders@intervieworg.com,Tiffany S. Sanders,Tiffany,Sanders,5,Senior Account Manager,FALSE,Mountain View,2011-02-24,,Sales / Germany,1049,
1379,aliya.diaz@intervieworg.com,Aliya D. Diaz,Aliya,Diaz,2,Architect-‚Ö†‚Ö†,FALSE,Paris,6/24/15,,Residential Architecture,2029,
2605,justus.payne@intervieworg.com,Justus A. Payne,Justus,Payne,3,Residential Architecture Manager-‚Ö†‚Ö†‚Ö†,TRUE,Paris,12/5/12,male,Residential Architecture,3800,
2487,elliott.jennings@intervieworg.com,Elliott V. Jennings,Elliott,Jennings,1,Account Manager-‚Ö†,FALSE,Paris,1/14/17,female,Sales / China,1302,
2328,kaitlyn.decker@intervieworg.com,Kaitlyn C. Decker,Kaitlyn,Decker,6,Staff Architect,FALSE,Paris,5/26/11,,Industrial Architecture,1322,
3279,otto.beck@intervieworg.com,Otto I. Beck,Otto,Beck,2,Compliance Officer-‚Ö†‚Ö†,FALSE,Paris,1/5/15,male,Building Safety,166,
1311,jesus.proctor@intervieworg.com,Jesus Z. Proctor,Jesus,Proctor,5,Senior Architect,FALSE,Paris,1/25/12,,Residential Architecture,3216,
3979,milo.kane@intervieworg.com,Milo N. Kane,Milo,Kane,8,Residential Architecture Director,TRUE,Paris,2/26/08,male,Residential Architecture,385,
961,sharon.mccoy@intervieworg.com,Sharon U. Mccoy,Sharon,Mccoy,5,Senior Account Manager,TRUE,Paris,7/1/12,,Sales / Egypt,1398,
3907,sincere.wilkinson@intervieworg.com,Sincere K. Wilkinson,Sincere,Wilkinson,6,Sales / Kazakhstan Manager-‚Ö§‚Ö†,TRUE,Paris,11/29/06,male,Sales / Kazakhstan,3898,
2476,kinley.hancock@intervieworg.com,Kinley E. Hancock,Kinley,Hancock,1,Compliance Officer-‚Ö†,FALSE,Paris,2/6/18,,Public Policy,1734,
1908,reginald.ruiz@intervieworg.com,Reginald E. Ruiz,Reginald,Ruiz,3,Architect-‚Ö†‚Ö†‚Ö†,FALSE,Paris,5/21/12,,Residential Architecture,766,
811,louie.donaldson@intervieworg.com,Louie B. Donaldson,Louie,Donaldson,6,Staff Compliance Officer,FALSE,Paris,7/17/10,male,Building Safety,3641,
